,CustomerID,Amount,Frequency,Recency
877,13508.0,110.97,12,243
878,13509.0,979.72,44,8
879,13510.0,1785.16,117,0
880,13512.0,251.21,15,260
881,13513.0,205.1,10,126
882,13514.0,152.20000000000002,4,73
883,13515.0,891.12,59,72
884,13516.0,1389.41,44,20
885,13517.0,2109.07,143,59
886,13518.0,659.4399999999999,38,85
887,13519.0,110.80000000000001,9,49
888,13520.0,3487.75,95,58
889,13521.0,1093.65,436,0
890,13522.0,125.80000000000001,5,29
891,13523.0,3755.38,177,32
892,13524.0,680.1800000000001,27,40
893,13525.0,628.78,6,14
894,13527.0,2263.76,224,33
895,13529.0,307.76,15,78
896,13531.0,483.8,22,204
897,13532.0,210.31,66,33
898,13533.0,270.79,76,182
899,13534.0,5613.08,342,1
900,13536.0,3448.29,179,0
901,13538.0,1280.85,25,42
902,13539.0,605.84,38,85
903,13544.0,291.41,87,39
904,13546.0,626.99,98,11
905,13548.0,682.41,124,95
906,13549.0,916.12,52,25
907,13551.0,91.80000000000001,4,318
908,13552.0,3539.53,121,65
909,13555.0,4149.28,136,73
910,13557.0,584.06,34,27
911,13558.0,605.06,175,5
912,13560.0,174.37,33,6
913,13561.0,141.85999999999999,14,215
914,13562.0,1799.33,82,81
915,13563.0,777.53,49,83
916,13564.0,647.74,85,143
917,13565.0,240.22,38,18
918,13566.0,874.71,176,40
919,13568.0,192.85,44,172
920,13569.0,373.75,85,16
921,13570.0,239.49,27,242
922,13571.0,2092.32,341,12
923,13572.0,1384.25,33,205
924,13573.0,294.4,26,49
925,13575.0,732.0699999999999,46,22
926,13576.0,6703.3,130,9
927,13577.0,1658.3,85,24
928,13579.0,467.04,23,14
929,13581.0,118.0,10,308
930,13583.0,781.03,53,155
931,13584.0,142.4,24,306
932,13587.0,347.0,11,31
933,13588.0,2445.12,180,15
934,13589.0,379.65,21,14
935,13590.0,1976.12,89,10
936,13591.0,1117.13,58,64
937,13592.0,247.95999999999998,16,35
938,13593.0,1990.28,129,107
939,13594.0,396.97,26,52
940,13596.0,697.04,166,5
941,13598.0,167.42000000000002,41,46
942,13599.0,5030.6,264,0
943,13600.0,219.52,19,311
944,13601.0,693.32,99,44
945,13602.0,428.89,23,64
946,13603.0,164.34,27,25
947,13606.0,280.53999999999996,43,28
948,13607.0,678.01,98,39
949,13610.0,1115.43,228,11
950,13611.0,1158.2,76,88
951,13614.0,1610.46,201,23
952,13615.0,399.99,24,312
953,13617.0,544.18,44,39
954,13618.0,177.34,13,173
955,13621.0,213.85,19,116
956,13623.0,672.44,86,30
957,13626.0,257.23,19,252
958,13627.0,1624.02,94,58
959,13629.0,7792.36,59,22
960,13630.0,1995.68,80,4
961,13631.0,3021.77,12,99
962,13632.0,2117.02,147,24
963,13634.0,1575.16,188,32
964,13635.0,1071.03,62,67
965,13636.0,941.62,64,36
966,13637.0,810.5,101,51
967,13638.0,122.64,8,15
968,13639.0,1033.34,40,73
969,13642.0,354.8,66,215
970,13643.0,519.44,28,30
971,13644.0,2597.52,148,8
972,13645.0,252.1,5,119
973,13647.0,1670.22,80,9
974,13649.0,346.6,23,256
975,13650.0,1809.34,98,16
976,13651.0,94.2,6,34
977,13652.0,1095.08,63,45
978,13654.0,2707.33,166,42
979,13655.0,932.97,56,113
980,13656.0,379.65,49,164
981,13657.0,382.14,16,10
982,13658.0,2421.47,112,9
983,13659.0,1550.85,108,196
984,13662.0,879.08,58,85
985,13663.0,189.47,13,178
986,13666.0,84.65,12,59
987,13667.0,305.02,87,148
988,13668.0,6216.07,501,2
989,13669.0,218.55,9,50
990,13670.0,349.7,25,74
991,13672.0,-71.46,16,300
992,13673.0,396.92,65,18
993,13675.0,486.82000000000005,25,150
994,13678.0,232.6,16,151
995,13680.0,2202.31,216,0
996,13681.0,827.83,57,17
997,13682.0,59.5,3,186
998,13684.0,64.23,31,285
999,13685.0,3119.44,39,2
1000,13686.0,72.0,8,182
1001,13689.0,910.0,6,62
1002,13690.0,172.25,9,58
1003,13692.0,1466.8700000000001,55,24
1004,13693.0,-32.0,4,324
1005,13694.0,62653.1,585,3
1006,13695.0,2504.13,90,30
1007,13697.0,151.29999999999998,12,38
1008,13699.0,308.58000000000004,14,154
1009,13700.0,2265.12,197,25
1010,13703.0,99.5,1,317
1011,13704.0,2295.31,135,4
1012,13705.0,711.86,28,7
1013,13706.0,330.79,20,302
1014,13707.0,806.41,48,266
1015,13708.0,296.88,51,270
1016,13709.0,6249.110000000001,346,3
1017,13710.0,180.48,8,31
1018,13711.0,252.06,13,218
1019,13712.0,228.84,10,246
1020,13715.0,1053.94,108,280
1021,13716.0,138.28,21,268
1022,13717.0,1432.26,103,31
1023,13718.0,306.55,12,245
1024,13719.0,1041.68,60,14
1025,13720.0,799.9,43,116
1026,13721.0,524.14,28,35
1027,13722.0,2369.16,86,119
1028,13723.0,199.85000000000002,6,216
1029,13725.0,1809.81,118,49
1030,13726.0,1079.6599999999999,42,38
1031,13727.0,333.48,20,28
1032,13728.0,1016.14,63,36
1033,13730.0,752.6,43,135
1034,13731.0,610.59,38,218
1035,13732.0,491.86,33,27
1036,13735.0,2766.18,208,24
1037,13736.0,724.0,194,4
1038,13737.0,339.59999999999997,30,199
1039,13739.0,216.9,3,17
1040,13740.0,350.75,23,240
1041,13741.0,666.33,35,71
1042,13742.0,3102.42,323,16
1043,13743.0,1340.1499999999999,42,2
1044,13744.0,1156.36,72,94
1045,13745.0,291.54,26,150
1046,13747.0,79.6,1,373
1047,13748.0,948.25,28,95
1048,13750.0,1647.26,24,53
1049,13751.0,296.25,9,287
1050,13752.0,1186.28,76,123
1051,13753.0,741.26,35,287
1052,13754.0,282.59999999999997,12,151
1053,13755.0,2154.68,343,3
1054,13756.0,5145.12,143,1
1055,13758.0,3190.55,117,11
1056,13759.0,659.4100000000001,25,32
1057,13760.0,286.79,57,53
1058,13761.0,1070.65,70,49
1059,13762.0,3.552713678800501e-15,14,203
1060,13763.0,1689.46,17,62
1061,13764.0,1521.76,208,70
1062,13767.0,16945.71,399,1
1063,13769.0,2771.87,143,1
1064,13771.0,2631.7,120,63
1065,13772.0,1132.13,177,33
1066,13774.0,345.0,22,81
1067,13777.0,25748.350000000002,219,0
1068,13778.0,178.7,9,102
1069,13780.0,360.01,57,6
1070,13781.0,127.84,17,250
1071,13782.0,912.0,115,12
1072,13784.0,2462.79,31,9
1073,13786.0,230.39999999999998,7,366
1074,13787.0,309.04,31,75
1075,13790.0,348.8,45,3
1076,13791.0,1047.68,17,42
1077,13792.0,195.55,13,65
1078,13798.0,36351.42,439,0
1079,13799.0,688.86,39,116
1080,13800.0,558.32,33,309
1081,13801.0,324.8,23,66
1082,13802.0,3906.27,66,137
1083,13803.0,277.07,17,254
1084,13804.0,2635.79,137,30
1085,13805.0,924.6,13,51
1086,13806.0,256.38,10,63
1087,13807.0,112.6,7,366
1088,13808.0,1747.66,76,5
1089,13809.0,155.05,12,304
1090,13810.0,899.51,36,28
1091,13811.0,591.75,14,183
1092,13812.0,539.0,36,41
1093,13813.0,1353.41,71,39
1094,13814.0,1562.12,58,55
1095,13815.0,4014.91,177,21
1096,13816.0,555.04,33,23
1097,13817.0,382.98,24,28
1098,13819.0,1140.35,36,301
1099,13821.0,385.64,59,144
1100,13822.0,632.0,96,5
1101,13823.0,957.66,40,18
1102,13824.0,1698.94,46,32
1103,13826.0,174.65,12,157
1104,13827.0,412.05,93,57
1105,13828.0,209.49,15,21
1106,13829.0,-102.0,1,358
1107,13831.0,2202.99,74,15
1108,13832.0,40.949999999999996,4,17
1109,13833.0,384.8,29,158
1110,13835.0,834.57,55,24
1111,13837.0,271.24,19,211
1112,13838.0,691.73,174,5
1113,13841.0,85.0,1,252
1114,13842.0,3385.62,206,58
1115,13844.0,361.62,20,10
1116,13845.0,312.98,9,64
1117,13846.0,847.61,58,24
1118,13848.0,1255.0,5,91
1119,13849.0,1537.95,101,51
1120,13850.0,1586.81,94,87
1121,13851.0,2651.46,81,95
1122,13853.0,1056.94,24,8
1123,13854.0,8025.0199999999995,114,8
1124,13856.0,363.4,17,168
1125,13858.0,216.17,11,56
1126,13859.0,201.16,28,325
1127,13860.0,1240.0,77,0
1128,13862.0,2187.31,142,17
1129,13863.0,299.56,22,244
1130,13865.0,501.56,30,57
1131,13866.0,145.67000000000002,7,73
1132,13867.0,1015.29,61,30
1133,13868.0,3192.54,33,6
1134,13869.0,3104.95,307,122
1135,13870.0,2751.25,118,1
1136,13871.0,6389.8,338,22
1137,13873.0,381.7,24,119
1138,13874.0,540.45,18,357
1139,13875.0,1786.79,104,53
1140,13876.0,122.7,7,63
1141,13877.0,117.24,3,85
1142,13878.0,1281.53,36,54
1143,13880.0,3219.77,165,20
1144,13881.0,16989.52,180,3
1145,13882.0,1131.28,66,2
1146,13883.0,2538.75,155,0
1147,13884.0,781.3000000000001,60,6
1148,13885.0,506.8,28,188
1149,13886.0,243.56,16,70
1150,13887.0,349.55,19,203
1151,13888.0,605.63,40,119
1152,13889.0,416.90000000000003,15,92
1153,13890.0,1860.8600000000001,114,0
1154,13892.0,632.97,27,26
1155,13893.0,821.1,21,297
1156,13894.0,535.97,30,21
1157,13895.0,2588.12,119,20
1158,13897.0,311.16,17,49
1159,13898.0,155.93,12,325
1160,13899.0,388.52,19,15
1161,13900.0,740.95,43,182
1162,13901.0,2867.2,149,71
1163,13904.0,332.64,26,36
1164,13908.0,2347.05,126,79
1165,13911.0,2580.91,148,56
1166,13914.0,613.95,34,3
1167,13917.0,272.04,18,49
1168,13918.0,1212.8400000000001,30,49
1169,13919.0,350.15999999999997,33,52
1170,13922.0,172.25,7,351
1171,13923.0,351.13,20,53
1172,13924.0,1682.08,137,1
1173,13925.0,616.65,45,35
1174,13926.0,223.85000000000002,11,22
1175,13927.0,348.99,21,74
1176,13928.0,464.57,27,10
1177,13929.0,802.85,10,168
1178,13930.0,337.34,17,57
1179,13931.0,1230.93,59,85
1180,13932.0,307.4,16,294
1181,13933.0,608.7900000000001,23,108
1182,13934.0,922.1,31,263
1183,13936.0,361.28,27,170
1184,13937.0,158.85,9,168
1185,13938.0,71.66,7,34
1186,13939.0,556.75,46,22
1187,13940.0,839.14,49,16
1188,13941.0,4912.41,47,21
1189,13946.0,561.5699999999999,11,78
1190,13947.0,90.6,5,64
1191,13948.0,102.0,3,360
1192,13949.0,2427.32,160,2
1193,13950.0,728.56,36,10
1194,13951.0,674.45,39,175
1195,13952.0,3246.091,138,210
1196,13953.0,3515.68,20,6
1197,13954.0,378.59,30,1
1198,13955.0,322.96,33,153
1199,13956.0,1026.42,152,4
1200,13958.0,-102.45,5,371
1201,13959.0,598.2,92,78
1202,13960.0,230.22,12,20
1203,13962.0,169.55,11,21
1204,13963.0,664.54,35,307
1205,13967.0,80.7,2,145
1206,13969.0,8986.69,633,6
1207,13971.0,2702.2200000000003,158,8
1208,13972.0,190.25,15,70
1209,13973.0,264.7,11,286
1210,13974.0,413.59000000000003,28,48
1211,13975.0,2503.23,340,30
1212,13976.0,357.98,10,206
1213,13978.0,196.79000000000002,15,14
1214,13979.0,869.87,54,72
1215,13980.0,200.14,11,59
1216,13982.0,1861.11,115,38
1217,13983.0,2590.46,112,29
1218,13984.0,488.03,17,26
1219,13985.0,7024.53,353,3
1220,13986.0,320.46,13,16
1221,13988.0,4098.8,239,19
1222,13989.0,1266.08,41,65
1223,13990.0,311.3,16,212
1224,13991.0,850.63,86,11
1225,13992.0,76.8,5,29
1226,13993.0,3409.66,125,31
1227,13994.0,2313.14,155,3
1228,13995.0,1383.49,87,14
1229,13999.0,3865.26,212,9
1230,14000.0,633.71,16,205
1231,14001.0,2030.3300000000002,40,45
1232,14002.0,529.73,47,133
1233,14004.0,4582.64,171,42
1234,14005.0,2874.72,84,9
1235,14006.0,962.19,30,115
1236,14009.0,685.9300000000001,44,197
1237,14012.0,328.8,11,277
1238,14013.0,473.02,34,109
1239,14014.0,505.18,39,76
1240,14015.0,917.34,20,52
1241,14016.0,4328.46,162,153
1242,14019.0,1398.96,68,46
1243,14020.0,642.8,39,16
1244,14021.0,631.9,22,154
1245,14022.0,440.0,28,224
1246,14023.0,584.07,31,6
1247,14024.0,327.7,16,121
1248,14027.0,104.82,6,60
1249,14029.0,467.66,15,62
1250,14030.0,2360.09,243,17
1251,14031.0,14634.640000000001,258,6
1252,14032.0,2929.84,152,1
1253,14034.0,512.02,92,21
1254,14035.0,1428.02,66,28
1255,14036.0,626.65,38,284
1256,14037.0,147.20000000000002,28,175
1257,14038.0,1554.48,93,77
1258,14039.0,152.2,6,32
1259,14040.0,3542.19,241,40
1260,14041.0,141.41,21,265
1261,14044.0,652.82,209,26
1262,14045.0,1659.75,6,108
1263,14046.0,154.99,14,283
1264,14047.0,1290.01,34,8
1265,14048.0,375.13,88,276
1266,14049.0,5639.15,505,16
1267,14050.0,746.36,54,31
1268,14051.0,15477.34,215,0
1269,14052.0,225.36,56,19
1270,14053.0,260.25,4,123
1271,14054.0,92.46,6,64
1272,14055.0,725.6400000000001,10,105
1273,14056.0,8124.4,1128,0
1274,14057.0,6147.4,291,23
1275,14059.0,183.6,8,266
1276,14060.0,6135.38,203,4
1277,14062.0,10464.85,111,9
1278,14064.0,1188.32,82,28
1279,14066.0,152.55,7,266
1280,14067.0,374.7,52,63
1281,14068.0,265.85,24,319
1282,14071.0,1307.41,333,3
1283,14073.0,139.54,14,20
1284,14075.0,942.26,43,4
1285,14076.0,122.47,46,128
1286,14077.0,499.41999999999996,42,40
1287,14078.0,1049.37,65,101
1288,14079.0,375.1,12,124
1289,14080.0,45.599999999999994,4,32
1290,14081.0,904.67,156,266
1291,14082.0,182.25,29,364
1292,14083.0,1018.43,181,3
1293,14085.0,4435.79,451,1
1294,14087.0,181.67,70,2
1295,14088.0,50415.49,590,9
1296,14089.0,161.0,14,56
1297,14090.0,76.32000000000001,1,324
1298,14092.0,4063.1,217,7
1299,14093.0,442.85,105,11
1300,14096.0,57120.909999999996,5128,3
1301,14098.0,147.35,21,36
1302,14099.0,3092.9700000000003,252,15
1303,14100.0,194.9,26,137
1304,14101.0,5976.79,35,73
1305,14102.0,1314.73,84,4
1306,14104.0,216.20999999999998,21,154
1307,14105.0,1260.33,76,84
1308,14107.0,2688.48,124,51
1309,14108.0,594.16,35,30
1310,14109.0,80.2,14,22
1311,14110.0,5669.65,157,3
1312,14111.0,688.6,11,13
1313,14112.0,2774.17,173,22
1314,14113.0,1377.92,40,3
1315,14114.0,386.53,15,273
1316,14116.0,1382.74,72,19
1317,14117.0,90.0,3,143
1318,14119.0,-19.9,1,353
1319,14121.0,2740.3,161,3
1320,14124.0,419.58000000000004,5,83
1321,14125.0,2740.43,167,10
1322,14126.0,643.6300000000001,16,7
1323,14127.0,709.71,44,122
1324,14128.0,637.5,46,60
1325,14129.0,1123.8600000000001,52,1
1326,14130.0,483.86,67,318
1327,14132.0,3580.13,201,1
1328,14133.0,590.3399999999999,30,129
1329,14135.0,4690.31,134,1
1330,14138.0,982.3800000000001,47,1
1331,14139.0,415.82,26,45
1332,14140.0,920.05,67,3
1333,14141.0,879.0300000000001,46,2
1334,14142.0,311.81,22,372
1335,14143.0,115.8,7,133
1336,14145.0,3148.2,12,46
1337,14146.0,2949.57,245,8
1338,14147.0,468.4,6,48
1339,14148.0,157.2,3,233
1340,14149.0,259.43,40,212
1341,14150.0,658.64,26,35
1342,14152.0,611.09,50,74
1343,14154.0,1345.62,52,238
1344,14155.0,118.75,6,265
1345,14156.0,113384.14,1420,9
1346,14157.0,400.43,49,19
1347,14158.0,507.66,41,39
1348,14159.0,4678.3,1212,19
1349,14161.0,1110.52,108,215
1350,14162.0,289.36,25,173
1351,14163.0,2445.91,52,86
1352,14164.0,1631.77,29,70
1353,14165.0,122.53999999999999,25,275
1354,14167.0,574.84,52,38
1355,14171.0,363.79,58,97
1356,14173.0,450.84,29,10
1357,14174.0,134.46,26,32
1358,14175.0,3108.06,164,50
1359,14176.0,574.0,32,296
1360,14177.0,554.46,43,84
1361,14178.0,1620.93,327,8
1362,14179.0,719.78,165,40
1363,14180.0,4640.77,248,10
1364,14184.0,452.89,24,66
1365,14185.0,197.65,3,330
1366,14188.0,2018.91,71,8
1367,14189.0,4604.31,277,1
1368,14191.0,4660.01,263,1
1369,14193.0,853.39,42,67
1370,14194.0,11216.75,604,4
1371,14195.0,962.7,8,201
1372,14196.0,335.52,6,106
1373,14198.0,663.5,44,3
1374,14199.0,185.39999999999998,2,217
1375,14201.0,688.04,39,59
1376,14204.0,161.03,44,1
1377,14205.0,218.78,39,10
1378,14206.0,308.26,21,238
1379,14208.0,151.74,10,94
1380,14209.0,2067.13,88,10
1381,14210.0,1900.89,103,90
1382,14211.0,2208.3,118,52
1383,14212.0,1070.48,9,89
1384,14213.0,-1192.2,5,371
1385,14214.0,1000.23,70,30
1386,14215.0,1777.92,109,11
1387,14216.0,1839.3,59,2
1388,14217.0,1925.3600000000001,107,1
1389,14218.0,169.48000000000002,12,42
1390,14219.0,89.94,7,3
1391,14220.0,632.4,21,246
1392,14221.0,3427.85,194,41
1393,14222.0,683.17,41,176
1394,14223.0,975.23,61,91
1395,14224.0,1050.12,118,109
1396,14226.0,2201.64,73,28
1397,14227.0,3315.71,183,25
1398,14229.0,1450.6,43,51
1399,14231.0,822.0600000000001,54,178
1400,14232.0,2043.93,118,31
1401,14233.0,1447.51,36,43
1402,14234.0,775.46,159,21
1403,14235.0,3093.86,80,9
1404,14236.0,490.86,15,80
1405,14237.0,161.0,9,372
1406,14238.0,146.85,8,325
1407,14239.0,2323.5,116,42
1408,14240.0,890.34,42,29
1409,14241.0,213.70000000000002,10,183
1410,14242.0,280.55,16,234
1411,14243.0,2535.88,148,8
1412,14245.0,1677.48,112,175
1413,14246.0,1474.06,75,110
1414,14247.0,136.76999999999998,20,277
1415,14248.0,302.58,8,317
1416,14250.0,1904.05,111,6
1417,14251.0,2879.7000000000003,78,1
1418,14256.0,935.0600000000001,54,253
1419,14257.0,3087.27,107,50
1420,14258.0,12650.08,112,8
1421,14259.0,120.0,5,141
1422,14261.0,1163.45,52,50
1423,14262.0,2618.23,143,7
1424,14264.0,319.47,19,154
1425,14265.0,530.18,31,108
1426,14267.0,1279.09,66,150
1427,14270.0,492.65000000000003,29,331
1428,14271.0,112.32,10,225
1429,14272.0,437.96,33,73
1430,14273.0,559.97,29,50
1431,14276.0,1019.39,75,87
1432,14277.0,3957.0,228,14
1433,14280.0,134.04,8,196
1434,14282.0,3729.34,156,2
1435,14284.0,578.45,34,30
1436,14285.0,1910.01,27,20
1437,14286.0,4595.81,285,23
1438,14287.0,151.23000000000002,11,7
1439,14288.0,413.85,17,211
1440,14289.0,911.26,47,8
1441,14290.0,2307.4500000000003,103,10
1442,14291.0,3873.3,238,1
1443,14292.0,4819.33,108,7
1444,14293.0,1046.56,61,2
1445,14295.0,154.70000000000002,7,39
1446,14297.0,1284.06,64,17
1447,14298.0,50862.44,1640,2
1448,14299.0,2855.35,162,7
1449,14300.0,43.2,3,18
1450,14301.0,632.04,16,107
1451,14304.0,197.1,27,222
1452,14305.0,1803.76,110,70
1453,14306.0,2083.42,35,50
1454,14307.0,2995.72,180,88
1455,14309.0,2319.68,123,7
1456,14311.0,229.71,27,224
1457,14312.0,1611.59,87,46
1458,14314.0,120.0,8,106
1459,14315.0,2456.98,104,20
1460,14317.0,508.58000000000004,24,64
1461,14320.0,343.11,42,206
1462,14321.0,1530.75,123,10
1463,14323.0,574.26,41,114
1464,14326.0,166.85,9,234
1465,14327.0,311.65,12,162
1466,14329.0,4928.74,269,8
1467,14331.0,462.65999999999997,28,123
1468,14332.0,866.31,26,22
1469,14333.0,351.45,19,63
1470,14334.0,2539.46,163,16
1471,14335.0,468.26,63,15
1472,14336.0,1614.91,90,16
1473,14338.0,554.22,34,157
1474,14339.0,289.90999999999997,18,234
1475,14340.0,134.7,6,218
1476,14341.0,2166.38,130,44
1477,14342.0,607.71,24,20
1478,14344.0,889.9300000000001,71,126
1479,14345.0,108.97999999999999,6,38
1480,14346.0,1021.58,60,120
1481,14348.0,409.57,18,259
1482,14349.0,133.5,31,9
1483,14350.0,258.7,21,270
1484,14351.0,51.0,1,164
1485,14352.0,1078.96,47,156
1486,14353.0,90.6,6,214
1487,14354.0,163.62,9,5
1488,14355.0,174.4,11,365
1489,14356.0,666.9399999999999,38,59
1490,14357.0,225.77,41,42
1491,14359.0,882.58,58,18
1492,14360.0,2128.23,118,31
1493,14362.0,161.2,41,21
1494,14364.0,3717.35,69,108
1495,14367.0,9167.82,533,7
1496,14368.0,155.0,8,319
1497,14371.0,100.5,4,294
1498,14373.0,76.55,4,357
1499,14375.0,257.68,75,184
1500,14377.0,617.05,11,190
1501,14379.0,348.1,46,43
1502,14381.0,202.68,56,51
1503,14382.0,626.0699999999999,131,25
1504,14383.0,1247.69,59,37
1505,14385.0,202.11,14,8
1506,14386.0,142.4,7,296
1507,14387.0,1770.56,140,32
1508,14388.0,3172.04,191,8
1509,14389.0,999.72,62,8
1510,14390.0,4592.47,291,9
1511,14393.0,67.95,5,217
1512,14395.0,3471.91,353,1
1513,14396.0,487.99,73,64
1514,14397.0,2556.68,95,0
1515,14400.0,559.7,26,140
1516,14401.0,4039.98,183,3
1517,14403.0,1426.31,26,129
1518,14404.0,1434.72,104,33
1519,14406.0,156.75,8,118
1520,14407.0,2111.08,76,106
1521,14408.0,2606.53,107,10
1522,14409.0,1908.25,55,70
1523,14410.0,576.3,287,15
1524,14411.0,1063.0,14,310
1525,14412.0,761.3299999999999,45,34
1526,14413.0,122.7,23,361
1527,14414.0,1485.1299999999999,98,91
1528,14415.0,5811.56,612,0
1529,14416.0,490.22,14,21
1530,14418.0,1937.25,124,3
1531,14419.0,1058.06,206,10
1532,14420.0,385.87,30,84
1533,14421.0,813.11,27,56
1534,14422.0,4263.64,222,0
1535,14423.0,265.2,3,217
1536,14424.0,322.08,1,17
1537,14426.0,3918.9,264,18
1538,14427.0,363.34000000000003,17,49
1539,14428.0,1230.14,148,6
1540,14431.0,397.76,22,298
1541,14432.0,2255.51,382,9
1542,14434.0,1372.8,12,21
1543,14436.0,89.06,9,98
1544,14437.0,-43.400000000000006,6,142
1545,14438.0,131.9,9,305
1546,14439.0,2661.24,32,319
1547,14440.0,2357.6800000000003,55,7
1548,14441.0,1545.14,59,0
1549,14442.0,1544.62,68,1
1550,14443.0,1400.88,98,53
1551,14446.0,1039.58,293,0
1552,14447.0,1163.23,70,18
1553,14448.0,375.35,20,8
1554,14449.0,907.1,258,18
1555,14450.0,483.25,40,180
1556,14451.0,662.59,109,59
1557,14452.0,264.44,62,10
1558,14453.0,119.93,22,189
1559,14456.0,3047.63,977,4
1560,14457.0,113.64,4,310
1561,14459.0,1837.92,37,154
1562,14460.0,383.34,17,109
1563,14461.0,2103.06,180,147
1564,14462.0,1965.9,246,63
1565,14463.0,529.62,6,97
1566,14465.0,1058.6200000000001,130,246
1567,14466.0,2272.4,72,28
1568,14467.0,598.76,90,17
1569,14470.0,461.19,43,11
1570,14472.0,1936.84,281,103
1571,14473.0,234.34000000000003,7,73
1572,14474.0,537.71,30,42
1573,14475.0,799.82,47,71
1574,14476.0,215.7,19,256
1575,14477.0,1307.81,11,19
1576,14479.0,316.25,18,253
1577,14480.0,279.05,13,10
1578,14481.0,636.51,30,164
1579,14482.0,2068.15,144,17
1580,14483.0,129.2,10,149
1581,14484.0,321.92,14,49
1582,14485.0,165.75,47,38
1583,14487.0,1183.58,145,26
1584,14488.0,1047.43,49,50
1585,14489.0,463.38,30,206
1586,14491.0,340.93,17,174
1587,14493.0,2362.84,123,6
1588,14494.0,139.56,7,25
1589,14495.0,123.8,6,50
1590,14496.0,538.8100000000001,19,311
1591,14497.0,457.47,31,300
1592,14498.0,1957.32,193,42
1593,14499.0,815.32,194,25
1594,14500.0,356.85,7,87
1595,14501.0,190.31,12,63
1596,14502.0,2351.02,631,19
1597,14503.0,3543.26,164,2
1598,14504.0,673.26,107,46
1599,14505.0,5818.7,803,16
1600,14506.0,2012.17,316,16
1601,14507.0,1368.18,98,23
1602,14508.0,276.42,57,21
1603,14511.0,1267.4099999999999,71,10
1604,14512.0,275.28,23,187
1605,14513.0,438.49,18,100
1606,14514.0,1055.35,73,60
1607,14515.0,2102.09,101,17
1608,14517.0,330.45,18,32
1609,14518.0,174.37,16,63
1610,14520.0,270.6,4,1
1611,14522.0,974.54,17,23
1612,14523.0,241.09,12,107
1613,14524.0,1867.68,203,31
1614,14525.0,4221.37,298,8
1615,14527.0,7711.38,1011,2
1616,14528.0,364.21999999999997,18,36
1617,14529.0,620.04,229,59
1618,14530.0,2925.91,216,25
1619,14532.0,932.85,64,235
1620,14533.0,1812.6200000000001,65,24
1621,14534.0,4075.35,558,2
1622,14535.0,2841.09,333,58
1623,14536.0,171.8,19,259
1624,14537.0,355.56,10,57
1625,14538.0,388.25,19,64
1626,14539.0,537.48,32,15
1627,14540.0,996.26,76,9
1628,14541.0,1461.65,111,58
1629,14542.0,103.25,5,185
1630,14543.0,2916.17,107,3
1631,14544.0,2024.45,114,23
1632,14546.0,2487.02,417,3
1633,14547.0,3986.7400000000002,367,3
1634,14548.0,652.8,4,150
1635,14549.0,289.24,56,310
1636,14550.0,765.62,48,10
1637,14551.0,186.23,10,17
1638,14552.0,165.07,58,151
1639,14553.0,859.27,113,18
1640,14554.0,2381.04,216,9
1641,14555.0,324.14,21,56
1642,14557.0,0.0,32,63
1643,14560.0,2174.18,76,6
1644,14561.0,1080.76,69,75
1645,14562.0,4709.22,446,3
1646,14565.0,3073.77,129,95
1647,14566.0,1432.0,4,110
1648,14567.0,1524.46,34,34
1649,14569.0,227.39,12,0
1650,14570.0,218.06,29,280
1651,14572.0,2803.69,273,2
1652,14573.0,1603.72,241,179
1653,14576.0,35.400000000000006,1,371
1654,14577.0,859.71,123,12
1655,14578.0,168.63,24,2
1656,14581.0,138.6,17,16
1657,14582.0,114.11,6,40
1658,14583.0,1052.55,330,5
1659,14584.0,1029.26,101,168
1660,14585.0,157.05,29,49
1661,14586.0,134.16,27,226
1662,14587.0,1598.24,384,18
1663,14589.0,39.75,3,371
1664,14591.0,1447.14,197,14
1665,14592.0,570.46,164,34
1666,14593.0,617.99,152,21
1667,14594.0,379.83,53,6
1668,14595.0,1740.6,102,19
1669,14597.0,883.15,55,10
1670,14598.0,221.97,50,43
1671,14600.0,393.33000000000004,25,305
1672,14601.0,213.96,7,10
1673,14603.0,660.0,2,274
1674,14606.0,11713.85,2782,0
1675,14607.0,11341.1,114,15
1676,14608.0,1785.15,20,3
1677,14609.0,601.56,4,71
1678,14616.0,406.08000000000004,3,242
1679,14618.0,538.59,17,8
1680,14619.0,379.51,22,238
1681,14620.0,393.28000000000003,30,203
1682,14621.0,1765.76,96,0
1683,14622.0,320.58000000000004,21,184
1684,14623.0,869.35,135,31
1685,14624.0,225.85,13,56
1686,14625.0,848.48,57,184
1687,14626.0,2757.07,126,8
1688,14627.0,-21.85,5,311
1689,14628.0,671.96,24,90
1690,14629.0,939.21,153,3
1691,14631.0,1006.98,41,50
1692,14632.0,114.56,8,262
1693,14633.0,344.90000000000003,20,265
1694,14636.0,609.85,28,35
1695,14638.0,443.6,16,50
1696,14639.0,2952.34,175,51
1697,14640.0,2042.15,113,15
1698,14641.0,110.46,7,21
1699,14642.0,96.12,2,58
1700,14643.0,668.61,34,169
1701,14644.0,780.46,29,8
1702,14645.0,597.09,30,156
1703,14646.0,279489.02,2085,1
1704,14647.0,243.22,30,200
1705,14649.0,1417.29,199,4
1706,14651.0,654.6,102,66
1707,14652.0,114.18,29,76
1708,14653.0,1947.55,237,0
1709,14655.0,1930.15,50,3
1710,14656.0,291.05,80,168
1711,14657.0,838.27,127,17
1712,14658.0,247.15,29,4
