11713.85,2782,0
11341.1,114,15
1785.15,20,3
601.56,4,71
406.08,3,242
538.59,17,8
379.51,22,238
393.28,30,203
1765.76,96,0
320.58,21,184
869.35,135,31
225.85,13,56
848.48,57,184
2757.07,126,8
-21.85,5,311
671.96,24,90
939.21,153,3
1006.98,41,50
114.56,8,262
344.9,20,265
609.85,28,35
443.6,16,50
2952.34,175,51
2042.15,113,15
110.46,7,21
96.12,2,58
668.61,34,169
780.46,29,8
597.09,30,156
279489.02,2085,1
243.22,30,200
1417.29,199,4
654.6,102,66
114.18,29,76
1947.55,237,0
1930.15,50,3
291.05,80,168
838.27,127,17
247.15,29,4
2456.53,259,8
285.74,30,86
107.95,4,26
771.17,168,28
637.89,99,19
1258.38,117,60
195.25,14,23
9231.2,576,10
1269.99,170,241
411.53,132,279
765.55,61,234
1736.4,74,2
604.75,102,15
2543.24,44,30
-2.55,1,371
26932.34,320,24
498.95,7,70
52,2,187
1236.28,421,25
628.38,15,106
5107.38,359,7
112.8,13,208
358.61,54,43
2114.33,71,30
582.05,69,136
172.9,8,264
2070.97,133,3
188.61,22,217
1250.76,210,1
109.13,8,213
2235.3,115,31
2486.22,350,10
3250.64,348,0
318.17,22,14
1546.91,415,10
179,1,198
1096.67,29,2
4911.14,197,14
606.13,139,13
2838.2,359,9
917.07,25,28
2664.26,341,8
160.19,10,23
867.38,71,24
329.68,55,42
1592.18,238,1
663.81,37,5
187.92,29,146
1158.3,278,9
718.08,52,24
268.58,10,273
313.49,71,373
2005.06,501,0
380.02,45,46
2686.34,149,7
9451.54,216,8
5807.69,205,3
1164.55,17,3
1289.94,56,38
3899.1,61,1
1423.21,93,190
1400.34,59,11
1088.53,28,15
1167.16,70,112
294.3,19,247
1311.79,92,28
389.64,5,43
563.15,30,86
638.05,41,44
4965.38,237,9
738.96,38,14
420.5,19,74
1484.06,71,144
1625.97,102,4
53.8,7,293
255.9,11,58
300.52,21,263
250.55,7,43
254.11,39,28
2423.07,137,7
139.5,6,16
10641.6,1094,2
876.42,52,231
139.26,9,111
1011.9,60,57
2195.58,134,50
-17.45,3,3
730.86,35,126
386.15,41,280
447.68,27,54
200.1,6,319
289.99,15,25
77.4,3,9
679.44,30,6
197.64,6,28
745.06,46,16
0,4,63
214.14,15,3
1272.11,82,2
131.45,6,165
7839.51,1165,0
173.74,12,52
157.7,13,50
4236.34,392,47
193.14,59,60
845.55,44,161
353.27,12,8
554.65,47,14
193.39,11,74
2175.37,256,39
2087.88,255,40
155.43,30,369
778.5,53,36
271.85,4,196
1110.34,63,199
657.8,48,73
272.07,13,63
507.29,29,20
48.8,2,366
321.43,70,179
1127.71,29,9
2226.91,121,3
2139.76,17,196
644.65,45,28
197.13,40,52
1698.35,70,17
102.45,6,9
1641.2,110,89
62.85,4,267
3295.76,138,52
2456.8,158,34
3189.81,130,63
309.4,13,148
7904.28,392,21
278.15,22,311
511.35,28,22
2836.69,143,57
463.05,10,8
2749.89,131,77
645.65,20,118
1311.38,66,35
1165.65,61,59
1352.04,59,12
168.62,12,8
125.79,6,51
841.2,48,25
266.76,11,28
52.2,4,6
14197.45,103,10
701.33,37,185
2939.64,147,2
721.95,72,3
327.25,13,261
522.38,98,2
519.68,28,209
1448.72,50,8
1485.54,124,12
706.19,47,76
255.4,17,19
589.7,11,26
756.64,54,18
765.32,15,131
364.8,18,252
1862,6,78
369.2,20,206
135.9,10,335
125.65,7,253
554.38,33,147
1237.85,73,9
655.75,23,84
11020.26,506,7
468.77,43,204
1366.38,55,7
1228.32,119,22
1414.99,98,10
314.11,24,20
2744.48,364,20
1025.44,69,1
599.9,18,153
3478.85,168,2
277.8,9,73
389.86,35,2
132572.62,5903,0
841.52,28,16
1227.43,87,35
258.83,13,85
1264.84,79,70
1610.15,45,115
977.77,57,212
1316.07,78,29
749.1,44,50
310.05,10,245
223.88,11,31
2372.86,128,108
964.68,42,4
363.53,17,365
1888.84,88,72
1784.71,10,296
8117.42,366,8
1617.63,35,56
5842.95,172,29
100.9,3,13
290.82,14,71
1066.57,64,22
361.25,20,8
311.69,20,78
7912.79,149,45
289.82,55,24
336.17,85,11
58.49,12,252
499.68,42,146
684.97,61,58
221.27,27,7
7006.58,317,10
126.7,5,270
1487.8,198,9
206.21,13,246
599,83,95
191.32,38,14
463.8,6,49
147.59,37,29
1592.06,34,67
1116.57,160,34
114.77,18,127
1314.45,32,106
114.39,21,36
279.94,11,56
765.86,73,56
1931.42,216,71
102.12,8,245
213.27,41,18
296.75,87,197
326.4,4,15
334.54,40,211
233.23,61,38
540.98,27,45
429.87,75,169
490.52,77,47
1641.76,115,115
1246.32,158,146
6180.49,1160,15
502.09,144,50
156.91,12,158
1261.78,182,11
308.94,20,35
423.04,128,53
260.17,35,42
170.04,20,172
125.58,20,33
456.26,32,38
266,70,266
1872.28,479,8
905.04,135,11
6763.16,563,2
1661.33,155,9
377.01,72,32
469,61,79
1051.95,37,30
627.13,48,7
518.28,7,71
668.14,111,3
4464.1,55,255
2571.02,513,4
4277.66,400,15
252.73,27,89
465.55,127,71
665.59,133,42
19786.44,1508,9
180.35,67,169
135.93,5,198
537,3,30
7629.38,461,18
633.66,13,151
5064.01,207,8
343.62,22,269
380.57,98,64
121.17,3,273
1727.17,80,24
1391.61,143,22
215.78,30,318
697.79,71,4
302.1,114,11
1489.5,25,274
2124.99,276,24
1325.82,239,40
303.09,121,7
54228.74,410,3
987.86,57,70
370.8,5,212
3135.98,158,37
760.59,53,31
1744.76,82,77
553.36,104,45
1109.53,70,178
106.2,1,372
982.07,26,93
612.43,76,9
748.87,42,104
773.03,27,77
880.85,49,172
9623.35,451,6
893.66,48,212
487.35,35,21
88.2,5,256
306.94,15,281
1140.27,60,20
2420.84,145,9
381.32,23,307
476.96,31,53
457.81,26,214
4410.14,112,17
1364.7,49,103
219.39,11,42
248.08,25,3
649.5,5,181
410.48,23,83
635.1,6,329
310.03,9,8
703.36,35,30
1002.54,71,166
2298.93,101,17
1407.73,102,17
247.66,20,310
1291.75,61,141
463.75,31,240
970.25,40,23
1567.48,84,28
3439.41,101,9
2760.56,197,29
340.11,21,17
1352.75,45,17
1550.13,80,14
244.8,1,133
266.4,14,245
343.82,22,129
457.72,28,49
1612.13,87,84
2199.31,106,6
184.19,15,22
11117.05,140,24
406.53,16,65
1419.54,111,59
3447.4,84,49
330.11,22,169
977.93,52,17
982.42,29,127
1387.99,73,14
127.15,10,232
1282.45,69,2
178.96,13,239
2350,81,51
498.74,26,45
259.45,14,225
6530.04,218,7
1194.73,67,3
1313.66,95,164
608.65,29,218
301.29,20,10
520.8,23,133
5303.97,344,16
4684.24,278,9
329.25,22,30
240.27,92,73
961.49,55,0
1869.5,133,3
401.4,7,44
18573.68,720,1
158.16,4,356
304.47,29,17
843.05,103,68
487.75,27,372
163,41,320
106.56,5,25
1034.5,7,324
1624.05,110,8
135.75,11,322
224.14,23,71
40.5,3,259
2186.2,95,17
87.5,6,366
680.28,18,65
622.85,29,153
406.76,63,28
310.62,21,69
411.41,19,13
4670.08,93,1
15802.14,232,0
1044.32,51,119
499.32,19,60
7521.17,326,2
3861,1,2
656.44,36,8
193.64,10,91
1268.7,13,58
927.84,97,78
1827.8,142,25
316.58,9,356
648.83,38,84
420.3,9,9
867.62,43,0
331.18,20,224
894.41,52,59
88.95,7,238
325.05,25,318
1661.44,110,1
615.99,43,44
96.6,2,87
5756.89,166,10
305.75,9,175
1758.92,119,51
114.1,11,365
585,5,318
454.9,32,225
310.48,16,357
409.4,23,233
154.41,8,310
1219.4,58,36
3376.96,126,65
429.6,23,238
612.06,31,112
197,14,276
2247.51,143,217
321.05,15,298
1412.32,99,1
1056.54,52,28
764.34,52,9
1685.57,83,44
1738.59,111,66
316.68,22,73
631.57,34,64
2515.84,89,133
514.15,33,237
356,6,121
6657.36,358,31
10327.11,121,8
740.78,44,35
915.3,55,15
300.36,18,126
890.85,47,66
98.45,6,148
232.15,8,280
623.16,34,168
1780.77,78,99
254.82,19,134
178.95,10,323
156.51,12,106
393.74,23,63
1506.12,82,150
119.3,6,337
1717.36,11,21
408.8,2,23
2298.2,48,15
2485.82,275,6
721.94,63,56
716.57,47,3
609.19,42,30
135.31,52,65
255.9,12,46
277.41,21,354
113.12,16,171
2239.95,150,58
240.55,3,49
485.24,21,21
2306.52,88,42
935.1,59,28
7803.77,212,4
4596.51,109,25
180.94,25,200
3610.31,200,43
635.04,41,9
3774.1,194,1
3787.09,12,66
496.44,28,63
5028.12,247,50
574.02,31,289
680.3,26,60
1174.35,58,63
205.3,12,95
302.27,21,270
59419.34,2491,0
921.1,48,74
52,1,109
327.97,24,198
551.54,38,63
165,1,326
312.62,33,3
204.5,16,283
267.13,36,43
2650.73,106,48
602.97,49,63
162.29,49,103
311.71,29,333
208.75,10,52
1005.5,62,34
714.96,13,31
1661.06,35,365
1028.56,16,207
351.67,99,156
173.97,36,53
557.57,88,65
2020.52,17,80
391.76,26,115
364.5,21,86
476.58,32,0
367.69,23,34
252.42,17,332
201.6,5,365
158.04,9,71
473.81,72,157
115.65,5,372
1862.14,233,11
777.02,63,254
277.05,14,28
2766.5,519,30
8234.8,561,4
427.93,13,39
418.92,7,361
318.05,17,240
913.19,29,95
1330.45,151,25
602.51,44,74
1867.69,96,56
446.94,4,20
-1592.49,1,143
2360.55,95,40
2007.4,27,136
2213.11,137,7
168,3,128
1233.36,117,39
3631.89,196,168
1682.36,37,8
596.85,8,213
5927.86,306,14
635.76,43,169
316.88,12,39
394.14,31,185
140.54,10,269
500,1,171
1515.73,85,4
231.86,12,15
2183.54,85,9
107.45,7,325
288.18,14,112
94,6,289
1339.63,74,15
815.77,50,0
666.7,13,91
626.77,42,148
349.1,8,188
426.61,58,17
1056.44,153,33
267.18,34,263
3450.84,122,83
1346.38,100,25
190.53,10,170
774.9,39,9
572.81,48,312
3974.37,193,64
508.8,28,84
135.86,8,24
950.36,53,58
97.7,6,322
43.5,2,37
383.34,17,253
1429.9,300,18
1483.14,306,32
93.78,6,14
364.9,83,26
171.19,10,22
417.87,53,78
997.48,59,7
149.29,29,21
1122.53,329,11
200.16,45,261
156.58,25,130
383.68,62,54
594,2,248
3212.16,385,1
1418.26,219,8
113.5,5,263
155.17,9,330
494.64,28,312
971.22,62,25
429.84,30,29
538.73,58,29
1388.37,286,1
179.1,25,361
447.22,60,282
237.07,58,261
161.64,7,24
216.76,58,353
234.6,11,93
126.14,7,28
1048.85,157,337
6945.02,104,19
334.53,57,84
511.88,53,8
438.46,29,34
504.5,27,42
469.48,77,1
371.56,76,112
1465.2,14,13
454.11,29,76
1441.42,46,39
905.5,45,115
6568.72,127,15
233.81,88,160
3563.11,189,0
2575,86,29
91.32,2,92
1090.03,55,22
3090.85,155,94
659.46,35,27
1967.25,299,32
1299.23,125,20
1259.7,16,17
12396.46,523,0
1131.56,68,7
5541.46,252,15
147.09,70,362
52.83,13,80
3497.14,99,52
979.26,164,22
492.36,46,171
1000.27,92,188
250,1,330
909.23,160,11
121,7,155
14520.08,314,30
2963.19,218,11
62.43,15,44
267.03,27,232
1911.89,220,63
343.5,18,1
2574.65,200,35
398.84,57,32
412.01,10,83
440,1,24
811.02,180,1
148.44,4,32
2348.82,166,18
229.33,26,253
3967.78,674,22
1502.35,108,21
2007.44,228,7
1517.08,263,24
746.92,86,18
459.9,78,172
110.92,24,162
538.46,41,6
213.3,15,10
85.13,29,113
127.86,28,287
3542.51,261,8
292.72,81,53
4954.84,702,6
1655.76,116,76
575.63,61,3
436.06,29,36
90.12,17,216
437.23,56,59
217.2,14,277
4758.2,925,11
279.77,31,23
473.65,20,28
722.74,31,11
134.55,1,351
1319.69,117,8
173.16,8,49
186.01,7,18
758.29,53,2
1375.71,31,103
4109.97,330,6
650.43,57,11
2552.86,215,4
607.45,104,31
702.25,168,177
940.67,45,37
258.88,39,150
127.1,13,161
348.6,51,68
3429.97,151,120
682.91,44,24
722.61,125,23
455.3,31,176
913.68,9,49
456.58,30,252
-30.19,1,288
388.58,24,46
199.8,5,70
1767.53,104,15
1343.34,84,100
315.72,23,29
235.68,16,34
761.74,52,26
6745.36,414,10
1083.63,54,7
48.48,2,78
216.39,17,51
1198.23,67,35
2422.64,91,56
104.76,13,336
1093.68,60,27
270.03,18,182
112.46,6,51
1568.39,45,9
195.15,6,35
10360.04,429,9
747.031,49,32
336.4,3,10
1524.4,104,49
1158.77,18,3
3224.53,214,2
301.03,19,140
588.13,34,116
1504.56,68,99
675.8,49,74
2865.64,157,4
1180.4,61,44
3147.31,177,15
243.55,15,16
724.76,25,89
223.36,15,52
-94,2,300
425.32,25,133
12433.34,495,3
1887.2,119,104
647.4,36,178
813,238,165
612.01,52,18
425.14,36,157
599.9,28,203
816,2,335
646.3,32,36
337.74,21,90
877.44,6,92
922.53,21,8
511.32,37,232
748.5,47,44
30,1,22
958.9,56,189
306.45,11,43
1552.01,94,24
309.8,5,316
138.14,9,105
358.63,19,50
2242.01,116,167
301.32,13,39
76.32,1,217
677.69,35,39
173.05,12,296
2635.49,81,18
2881.02,155,87
1744.02,135,72
323.69,21,80
3324.09,216,8
657.23,33,48
352.7,12,52
781.28,110,23
1333.68,78,8
946.36,67,17
193.75,10,116
2981.5,168,8
254.1,9,119
239.76,19,3
136.8,2,251
191.04,12,27
6423.6,79,0
409.98,22,266
2644.46,177,32
309.65,18,17
664.03,89,171
1542.14,237,1
211.5,5,264
2293.62,117,139
143.1,6,200
1001.81,59,59
945.58,214,34
3329.72,297,40
133.25,6,283
1072.36,53,8
346.75,20,142
330.88,35,11
1118.81,118,145
150.3,7,233
5043.96,938,32
598.73,128,23
507.08,91,11
2181.21,72,35
203.1,41,364
212.3,12,200
415.25,32,14
5178.96,302,16
-134.8,4,48
62,6,197
1108.38,73,65
294.12,14,211
162.3,10,282
1339.45,26,114
1121.21,81,14
4788.77,176,18
449.12,8,65
154.88,9,48
784.46,88,15
34.8,3,77
1071.24,65,8
182.96,29,133
974.04,93,12
149.31,21,39
21535.9,15,234
2451.23,295,2
2628.93,412,39
79.2,1,304
455.67,29,50
2318.88,149,0
532.96,192,60
714.42,45,65
205.25,9,24
253.04,7,217
583.75,37,64
1048.67,63,31
3245.47,188,80
315.06,11,63
581.83,28,115
51823.72,147,6
635.68,10,5
270.8,25,68
104.9,7,244
241.62,18,132
1021.61,22,240
475.28,29,183
333.56,21,24
2593.94,44,9
246.3,14,10
2303.75,87,29
4834.2,280,43
948.05,206,25
351.3,25,357
220.85,35,9
1604.44,76,43
948.96,13,8
610.01,42,149
2666.61,135,0
2207.4,8,112
884.14,98,75
699.08,119,106
1042.19,69,45
-451.42,3,142
415.82,8,50
3848.55,274,0
5452.17,307,22
784.58,31,45
903.9,48,49
3724.77,210,305
399.21,43,35
1145.43,112,78
2171.32,139,16
1801.14,41,106
1303.91,40,207
1842.73,74,2
2100.6,49,63
1905.45,123,48
206.98,17,319
570.96,62,43
885.47,33,2
-840.76,17,336
532.94,20,171
1649.36,69,50
1641.48,134,72
636.14,51,98
547.7,41,28
747.76,69,57
836.79,54,253
2084.9,276,69
954.09,50,43
117.47,12,44
391.98,24,64
33350.76,169,10
1020.74,65,24
345.66,28,58
1209.1,50,63
118.95,8,303
130.74,11,45
3650.87,140,17
389.27,22,37
238.85,97,18
160.71,22,186
110.8,30,51
2974.65,140,3
712.24,80,136
16173.67,653,3
297,14,18
1438.85,191,15
977.21,142,40
3000.36,547,11
832.88,147,7
68.84,18,25
1769.78,24,21
895.13,40,40
230.53,45,100
3797.79,463,4
149.64,15,276
354.09,76,32
360.93,128,14
4330.67,137,62
440.78,131,1
313.28,106,368
438.24,32,311
495.36,24,198
396.48,49,1
379.35,18,92
181.09,12,59
141.27,14,79
446.87,93,156
524.52,62,226
263.55,41,252
179.17,11,149
222.05,24,193
1384.68,87,0
56.25,4,368
351.11,51,23
363.88,116,16
5126.34,75,9
164.68,30,7
1521.79,151,19
967.45,249,3
191.94,7,173
1232.18,267,0
264.62,19,177
1491.24,160,15
123.1,12,247
334.23,40,190
639.89,143,19
167.5,60,153
336.03,25,172
363.6,12,371
127.08,21,372
207.15,12,193
426.63,21,66
2461.85,119,3
1107.46,74,20
416.86,12,238
145.35,7,63
404.58,18,111
6102.26,77,89
31.8,2,310
337.44,14,133
325.1,6,276
181,2,364
1708.24,29,82
955.24,60,7
364.72,19,16
1705.26,103,1
669.57,43,0
806.57,91,33
1634.53,103,14
4389.81,185,23
428.89,42,31
104.35,7,73
470.76,28,19
845.64,122,16
418.83,84,22
582.9,21,2
314.1,11,303
4199.85,35,17
99.77,6,235
3429.55,177,38
371.01,24,83
430.94,98,164
1054.73,65,16
1098.78,49,76
2398.86,43,88
3408.48,97,24
1475.02,113,21
2816.97,275,2
1037.42,38,122
168.12,14,29
1451.28,140,11
158.03,27,18
792.11,52,43
41.99,3,3
2756.82,560,8
427.07,35,54
1044.78,131,87
3084.17,509,36
12393.7,9,2
2735.37,103,29
615.39,218,11
101.4,8,210
1701.94,385,47
478.78,33,23
992.71,90,21
407.5,86,245
3362.71,212,7
1415.29,94,34
33366.25,151,3
653.13,148,35
690.54,184,3
1483.31,237,2
211.88,32,46
408.9,28,38
3450.24,165,1
851.01,46,16
628.28,76,259
719.81,101,45
251.24,64,11
439.66,28,29
236.09,32,42
852.12,17,91
50992.61,274,38
331.24,29,309
548.94,100,91
8727.61,1152,5
437.7,22,195
758.92,55,86
855.02,39,269
454.33,28,7
1313.55,65,64
3166.4,6,30
1147.37,75,21
773.99,39,37
1340.7,83,119
243.69,9,85
1111.79,312,39
137.9,10,173
362.06,34,53
1511.95,84,32
783.9,70,144
134.8,8,220
664.85,68,44
2140.22,134,3
1459.86,180,65
-29.95,1,268
1153.62,64,9
335.32,23,259
372.09,74,364
1521.87,102,16
852.15,33,21
326.24,21,44
584.32,23,287
94.35,2,291
2173.53,131,2
79.2,1,283
1352,21,16
176.6,11,81
2806.9,227,55
1317.62,31,100
436.18,38,298
981.51,167,22
1119.31,40,58
315.06,18,154
779.36,53,98
17,1,106
1041.83,67,11
320.62,12,263
185.05,10,239
2005.63,67,87
731.9,39,49
1245.96,83,8
1842.14,57,41
1429.64,48,6
302.36,29,61
336.96,13,248
108.38,6,65
3204.16,31,17
816.1,49,84
611.88,18,218
1337.48,354,44
195.74,16,142
161.38,30,182
135.75,8,170
1667.97,284,9
592.88,35,205
232.21,30,189
423.36,16,7
1294.14,32,58
867.11,212,56
684.42,38,72
307.78,16,51
187.15,16,315
289.35,13,366
6287.77,117,28
656.25,40,38
1880.22,89,17
3506.54,78,51
14305.66,365,3
603.69,38,21
517.55,21,262
709.38,37,59
-7.95,1,367
635.41,31,18
703.77,37,52
620.4,30,87
535.34,37,249
2419.84,118,2
175.2,1,246
3741.98,237,8
734.13,29,156
375,22,133
76.32,1,295
280.52,18,4
1906.07,136,38
1829.04,29,268
1824.23,89,49
3024.62,139,8
644.24,19,15
348.2,14,281
1009.45,22,63
5352.97,502,1
37.4,2,251
441.6,7,224
802.53,35,16
3770.6,99,10
1822.97,85,7
1880.42,127,50
73.2,3,58
1140.21,69,94
1406.57,87,15
1009.55,23,125
1037.59,58,93
331.95,15,49
197.9,8,137
215.83,11,60
10217.48,176,99
305.54,11,72
6617.65,28,71
338.71,15,66
1155.54,46,63
529.41,31,16
3991.94,219,22
6841.24,297,31
981.86,67,44
215.48,11,15
215.08,6,39
4913.32,151,2
314.45,19,236
400.681,15,74
1080.62,179,3
1821.52,115,2
365.27,18,360
589.15,36,58
405.71,57,22
761.38,98,30
537.06,63,54
394.38,19,24
664.26,66,44
2262.62,46,88
21086.3,123,1
542.77,24,80
681.19,43,18
159,6,78
1062.75,44,170
242.35,14,80
914.93,37,266
259.39,19,234
3054.87,90,29
864.86,97,36
846.72,137,317
1295.3,96,56
1096.32,134,44
255.12,8,202
308.32,7,218
1010.6,47,86
542.03,35,189
983.23,38,32
422.13,25,70
858.41,48,40
432.2,20,77
372.9,21,56
3693.81,142,7
2607.87,662,9
3598.26,295,7
409.1,51,33
1522.75,91,211
1352.36,93,23
114.56,16,169
152.94,7,61
1800.07,69,52
389.44,24,260
-295.09,21,365
3665.62,124,31
2609.3,274,16
732.63,14,257
46.95,2,176
5203.51,135,44
1035.45,18,50
746.83,124,16
-31.65,3,360
5423.15,260,8
861.89,61,73
667.65,45,70
1141.24,54,352
1423.29,134,2
411.7,25,116
357.95,67,372
559.87,33,196
810.6,6,176
537.83,25,22
1496.68,109,20
2062.06,17,71
168.3,11,339
1531.51,168,5
823.97,109,30
142.5,8,169
280.9,19,116
2236.74,120,8
1328.55,79,9
275.4,23,212
598.2,27,22
212.82,12,107
5305.83,167,25
361.22,22,138
602.27,44,213
2560,4,37
686.67,44,91
616.26,37,17
274.15,16,2
226.37,14,330
2755.56,156,63
1341.65,69,119
328.15,19,34
404.4,3,217
1038.46,56,171
230.7,16,71
326.75,37,0
207.5,1,195
428.68,118,127
510.54,20,43
3085.96,320,5
3844.22,319,13
242.21,41,17
1583.2,154,27
26626.8,45,7
151.05,10,36
214.8,11,156
109.95,20,283
549.07,153,106
1959.38,84,24
322.41,15,74
370.48,47,15
101.1,2,157
575.41,38,43
887.65,92,10
1469.45,235,31
53.5,9,290
1100.47,60,20
153.9,8,332
494.44,28,17
6675.71,94,3
395.8,39,62
210.32,32,197
658.88,34,32
2024.95,110,0
1460.37,70,6
3411.69,671,4
896.66,106,9
652.07,90,31
109.36,5,52
707.04,53,11
1540.42,51,17
327.3,18,18
804.49,130,36
497.43,76,1
1553.66,118,17
1320.56,228,81
367.93,97,32
473.03,111,65
977.52,128,8
676.2,5,266
362.95,23,246
2131.9,109,3
1780.59,32,60
668.36,102,74
584.5,33,89
555.89,59,59
317.2,88,28
94.36,4,322
1362.27,35,52
221.19,45,269
2941.05,358,1
1412.06,100,49
1486.9,210,60
1631.15,86,144
408.57,73,18
303.93,29,94
4061.24,198,0
299.6,60,264
161.05,15,301
443.05,23,69
167.25,5,301
163.07,63,18
2126.93,172,12
2028.88,232,35
214.65,45,18
151.83,35,53
262.2,31,56
126.25,7,21
210.35,54,43
1026.99,73,26
675.27,102,44
959.48,52,112
33805.69,399,16
346.12,18,24
82.56,6,190
302.7,21,301
1908.25,372,1
241.06,9,262
-2.95,1,80
284.55,2,105
300.85,6,56
642.81,83,212
287.4,8,63
184.26,17,27
1522.25,109,28
798.35,132,5
3640.67,282,7
381.2,24,66
616.79,174,1
638.77,86,45
230.51,63,33
2.9,4,0
259.01,36,135
188.89,20,197
674.69,43,190
311.92,11,149
266.97,14,87
-8.15,3,44
1841.18,99,63
2158.37,111,98
208.36,9,217
3482.74,202,2
814.72,135,27
151.42,33,177
102,4,63
1383.7,85,20
1314.68,236,19
1603.46,148,33
74.9,2,73
650.43,182,23
757.44,171,51
223.95,13,274
314.86,19,164
1811.47,368,6
544.3,28,87
2494.46,146,63
331,17,24
300.83,35,9
769.29,53,75
220.62,18,15
139.35,19,191
379.4,26,173
363.65,42,76
492.2,31,32
731.5,39,46
1329.66,62,72
826.53,50,296
684.41,97,2
1562.22,97,8
2965.69,136,49
86.12,16,160
319.1,22,359
400.86,11,4
1421.43,86,106
484.38,86,24
777.6,4,31
90.3,3,19
363.7,13,296
248.1,13,371
950.26,169,21
874.59,35,4
1627.13,113,51
101.7,6,29
162.7,17,276
480.92,42,60
215.08,13,24
1036.62,157,185
9295.67,298,1
11895.57,200,1
290.36,15,171
228.06,14,80
244.41,17,3
455.25,30,189
1244.59,77,21
6748.8,4,17
1026.94,181,18
593.75,31,4
539.02,56,106
1388.81,45,2
119.62,5,53
339.3,3,164
-95.93,31,290
4154.64,981,9
2266.25,261,108
922.12,32,95
379.73,17,242
5664.57,86,162
641.55,74,2
285.89,17,34
3313.79,207,66
281.85,11,23
8257.04,474,0
816.51,58,20
511.12,31,5
1077.74,19,53
173.7,3,363
614.01,19,14
865.6,35,193
124.2,5,2
3622.95,133,8
1285.22,106,2
999.7,58,126
648.41,46,73
451.44,28,70
-30.6,1,364
70.44,11,154
313.62,6,112
233.45,14,373
908.03,31,79
463.95,8,248
225.15,13,231
459.24,33,70
213.5,10,68
4073.28,222,3
330.03,27,50
181.09,53,74
360.16,85,60
250.15,12,15
90.04,7,3
140.7,11,276
813.52,62,3
244.8,31,40
494.73,32,30
482.47,34,74
3038.67,174,17
5450.96,280,14
75.66,6,218
120.99,11,185
1187.66,66,32
618.59,30,69
506.19,26,182
500.42,33,14
151.85,5,235
2630.64,97,30
204.41,16,253
178.96,9,3
813.48,29,51
129.45,5,245
810.57,48,80
333.08,23,274
4379.65,184,0
322.8,20,78
2183.04,119,29
417.73,64,73
2878.15,153,16
217.9,9,222
1124.59,72,31
1676.47,95,22
1169.38,52,24
231.1,12,105
679.83,35,4
487.51,27,245
833.78,62,177
214.06,14,169
270.86,21,38
518.42,24,71
6654.26,123,53
1166.92,76,15
594.97,31,140
3794.52,261,17
8568.24,80,21
933.62,208,9
123.24,8,367
39.12,2,188
810.45,17,15
135.4,9,361
118.98,32,18
570.13,53,67
306.72,20,14
1370.87,161,23
4022.46,262,16
1692.27,6,27
8093.59,117,1
319.61,98,54
1558.72,92,33
3013.83,170,2
129.75,3,365
183.7,10,42
1770.34,44,72
1028,30,4
65892.08,281,3
324.24,62,60
3043.48,588,46
1260.86,62,0
303.26,16,75
208.63,13,43
1276,3,255
482.01,60,68
657.9,10,134
112.75,21,240
1998,5,226
5040,312,8
5150.27,154,8
13946.13,284,0
531.35,123,36
656.63,27,45
3029.87,79,84
2483.04,402,18
1651.03,22,2
3645.43,447,8
6840.23,632,18
911.53,94,218
301.72,19,77
319.8,3,266
3278.36,236,8
623.75,45,368
1773.92,203,14
155.24,27,25
292.47,37,261
4711.21,228,16
589.15,43,90
775.07,152,301
1382.02,185,25
272.82,46,363
1054.67,269,45
7076.28,668,35
702.79,84,51
603.75,28,31
650.51,53,51
2269.21,128,78
417.6,1,52
3.75,1,297
312.55,16,171
0,4,46
2191.84,193,28
1304.76,242,10
7170.7,358,86
6694.31,452,4
826.96,45,24
1515.9,69,17
623.93,95,44
1764.72,25,30
207.5,9,372
223.92,34,57
2002.4,2,371
1484.63,176,113
239.4,13,214
106.83,7,318
369.34,22,64
772.84,43,7
316.62,13,96
1501.38,89,19
594.9,24,184
2758.25,718,3
34,1,293
1145.6,34,272
5580.6,222,30
458.04,58,47
380.39,40,259
744.9,146,57
2246.81,255,32
171.59,26,56
654.92,49,67
1695.66,158,9
388.28,76,59
226.35,50,79
245.94,16,73
10454.05,344,1
425.19,60,99
294.65,19,364
2242.25,197,9
107.6,3,19
597.48,155,122
80.8,5,7
1520.12,95,3
1706.28,322,28
110.38,12,281
243.84,16,56
1201.51,287,0
414.88,66,364
305.62,18,88
1201.49,164,10
867.83,121,162
332.3,24,64
536.99,60,22
460.59,98,173
801.49,103,102
1121.59,67,142
288.42,23,98
912.74,150,22
275.64,16,191
547.07,28,4
479.35,15,360
1692.98,449,7
6500.6,325,13
417.06,28,102
1446.95,95,2
3317.97,191,10
497.61,26,95
358.38,38,226
460.64,26,15
775.18,28,38
341.7,22,50
128.5,8,92
197.22,11,156
325.91,23,38
199.15,12,183
1106.53,47,0
413.46,24,227
180.85,10,127
251.87,11,39
3167.73,166,30
582.9,26,196
15357.78,298,8
1774.62,117,36
1260.44,64,63
10183.82,379,42
214.32,11,49
193.44,12,42
281.42,14,52
124.57,8,186
332.41,19,333
342.45,20,3
144.91,9,9
328.4,19,23
35.4,2,14
345.89,13,365
473.14,72,105
151.65,8,59
481.35,28,28
207.74,11,140
805.62,129,22
2761.49,139,21
680.02,7,76
7066.31,289,4
2023.47,123,63
853.72,159,11
0,6,24
1519.08,178,30
432,1,66
705.12,39,66
276.73,38,186
429.84,26,37
471.51,101,14
194.88,37,34
1578.67,135,194
